# Performance Monitoring Events for Intel Xeon Processor 3600, 5600 series Based on the Westmere-EP Microarchitecture - V2
# 8/16/2016 3:18:00 PM
# Copyright (c) 2007 - 2016 Intel Corporation. All rights reserved.
EventCode	UMask	EventName	BriefDescription	Counter	SampleAfterValue	MSRIndex	MSRValue	CounterMask	Invert	AnyThread	EdgeDetect	PEBS
0xB7	0x1	OFFCORE_RESPONSE.ANY_DATA.ANY_CACHE_DRAM_0	Offcore data reads satisfied by any cache or DRAM	2	100000	0x1A6	0x7F11	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.ANY_DATA.ANY_DRAM_0	Offcore data reads satisfied by any DRAM	2	100000	0x1A6	0x6011	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.ANY_DATA.ANY_LLC_MISS_0	Offcore data reads that missed the LLC	2	100000	0x1A6	0xF811	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.ANY_DATA.ANY_LOCATION_0	All offcore data reads	2	100000	0x1A6	0xFF11	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.ANY_DATA.IO_CSR_MMIO_0	Offcore data reads satisfied by the IO, CSR, MMIO unit	2	100000	0x1A6	0x8011	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.ANY_DATA.LLC_HIT_NO_OTHER_CORE_0	Offcore data reads satisfied by the LLC and not found in a sibling core	2	100000	0x1A6	0x111	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.ANY_DATA.LLC_HIT_OTHER_CORE_HIT_0	Offcore data reads satisfied by the LLC and HIT in a sibling core	2	100000	0x1A6	0x211	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.ANY_DATA.LLC_HIT_OTHER_CORE_HITM_0	Offcore data reads satisfied by the LLC  and HITM in a sibling core	2	100000	0x1A6	0x411	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.ANY_DATA.LOCAL_CACHE_0	Offcore data reads satisfied by the LLC	2	100000	0x1A6	0x711	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.ANY_DATA.LOCAL_CACHE_DRAM_0	Offcore data reads satisfied by the LLC or local DRAM	2	100000	0x1A6	0x2711	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.ANY_DATA.LOCAL_DRAM_0	Offcore data reads satisfied by the local DRAM	2	100000	0x1A6	0x2011	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.ANY_DATA.REMOTE_CACHE_0	Offcore data reads satisfied by a remote cache	2	100000	0x1A6	0x1811	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.ANY_DATA.REMOTE_CACHE_DRAM_0	Offcore data reads satisfied by a remote cache or remote DRAM	2	100000	0x1A6	0x5811	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.ANY_DATA.REMOTE_CACHE_HIT_0	Offcore data reads that HIT in a remote cache	2	100000	0x1A6	0x1011	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.ANY_DATA.REMOTE_CACHE_HITM_0	Offcore data reads that HITM in a remote cache	2	100000	0x1A6	0x811	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.ANY_DATA.REMOTE_DRAM_0	Offcore data reads satisfied by a remote DRAM	2	100000	0x1A6	0x4011	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.ANY_IFETCH.ANY_CACHE_DRAM_0	Offcore code reads satisfied by any cache or DRAM	2	100000	0x1A6	0x7F44	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.ANY_IFETCH.ANY_DRAM_0	Offcore code reads satisfied by any DRAM	2	100000	0x1A6	0x6044	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.ANY_IFETCH.ANY_LLC_MISS_0	Offcore code reads that missed the LLC	2	100000	0x1A6	0xF844	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.ANY_IFETCH.ANY_LOCATION_0	All offcore code reads	2	100000	0x1A6	0xFF44	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.ANY_IFETCH.IO_CSR_MMIO_0	Offcore code reads satisfied by the IO, CSR, MMIO unit	2	100000	0x1A6	0x8044	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.ANY_IFETCH.LLC_HIT_NO_OTHER_CORE_0	Offcore code reads satisfied by the LLC and not found in a sibling core	2	100000	0x1A6	0x144	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.ANY_IFETCH.LLC_HIT_OTHER_CORE_HIT_0	Offcore code reads satisfied by the LLC and HIT in a sibling core	2	100000	0x1A6	0x244	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.ANY_IFETCH.LLC_HIT_OTHER_CORE_HITM_0	Offcore code reads satisfied by the LLC  and HITM in a sibling core	2	100000	0x1A6	0x444	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.ANY_IFETCH.LOCAL_CACHE_0	Offcore code reads satisfied by the LLC	2	100000	0x1A6	0x744	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.ANY_IFETCH.LOCAL_CACHE_DRAM_0	Offcore code reads satisfied by the LLC or local DRAM	2	100000	0x1A6	0x2744	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.ANY_IFETCH.LOCAL_DRAM_0	Offcore code reads satisfied by the local DRAM	2	100000	0x1A6	0x2044	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.ANY_IFETCH.REMOTE_CACHE_0	Offcore code reads satisfied by a remote cache	2	100000	0x1A6	0x1844	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.ANY_IFETCH.REMOTE_CACHE_DRAM_0	Offcore code reads satisfied by a remote cache or remote DRAM	2	100000	0x1A6	0x5844	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.ANY_IFETCH.REMOTE_CACHE_HIT_0	Offcore code reads that HIT in a remote cache	2	100000	0x1A6	0x1044	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.ANY_IFETCH.REMOTE_CACHE_HITM_0	Offcore code reads that HITM in a remote cache	2	100000	0x1A6	0x844	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.ANY_IFETCH.REMOTE_DRAM_0	Offcore code reads satisfied by a remote DRAM	2	100000	0x1A6	0x4044	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.ANY_REQUEST.ANY_CACHE_DRAM_0	Offcore requests satisfied by any cache or DRAM	2	100000	0x1A6	0x7FFF	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.ANY_REQUEST.ANY_DRAM_0	Offcore requests satisfied by any DRAM	2	100000	0x1A6	0x60FF	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.ANY_REQUEST.ANY_LLC_MISS_0	Offcore requests that missed the LLC	2	100000	0x1A6	0xF8FF	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.ANY_REQUEST.ANY_LOCATION_0	All offcore requests	2	100000	0x1A6	0xFFFF	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.ANY_REQUEST.IO_CSR_MMIO_0	Offcore requests satisfied by the IO, CSR, MMIO unit	2	100000	0x1A6	0x80FF	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.ANY_REQUEST.LLC_HIT_NO_OTHER_CORE_0	Offcore requests satisfied by the LLC and not found in a sibling core	2	100000	0x1A6	0x1FF	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.ANY_REQUEST.LLC_HIT_OTHER_CORE_HIT_0	Offcore requests satisfied by the LLC and HIT in a sibling core	2	100000	0x1A6	0x2FF	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.ANY_REQUEST.LLC_HIT_OTHER_CORE_HITM_0	Offcore requests satisfied by the LLC  and HITM in a sibling core	2	100000	0x1A6	0x4FF	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.ANY_REQUEST.LOCAL_CACHE_0	Offcore requests satisfied by the LLC	2	100000	0x1A6	0x7FF	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.ANY_REQUEST.LOCAL_CACHE_DRAM_0	Offcore requests satisfied by the LLC or local DRAM	2	100000	0x1A6	0x27FF	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.ANY_REQUEST.LOCAL_DRAM_0	Offcore requests satisfied by the local DRAM	2	100000	0x1A6	0x20FF	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.ANY_REQUEST.REMOTE_CACHE_0	Offcore requests satisfied by a remote cache	2	100000	0x1A6	0x18FF	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.ANY_REQUEST.REMOTE_CACHE_DRAM_0	Offcore requests satisfied by a remote cache or remote DRAM	2	100000	0x1A6	0x58FF	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.ANY_REQUEST.REMOTE_CACHE_HIT_0	Offcore requests that HIT in a remote cache	2	100000	0x1A6	0x10FF	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.ANY_REQUEST.REMOTE_CACHE_HITM_0	Offcore requests that HITM in a remote cache	2	100000	0x1A6	0x8FF	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.ANY_REQUEST.REMOTE_DRAM_0	Offcore requests satisfied by a remote DRAM	2	100000	0x1A6	0x40FF	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.ANY_RFO.ANY_CACHE_DRAM_0	Offcore RFO requests satisfied by any cache or DRAM	2	100000	0x1A6	0x7F22	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.ANY_RFO.ANY_DRAM_0	Offcore RFO requests satisfied by any DRAM	2	100000	0x1A6	0x6022	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.ANY_RFO.ANY_LLC_MISS_0	Offcore RFO requests that missed the LLC	2	100000	0x1A6	0xF822	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.ANY_RFO.ANY_LOCATION_0	All offcore RFO requests	2	100000	0x1A6	0xFF22	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.ANY_RFO.IO_CSR_MMIO_0	Offcore RFO requests satisfied by the IO, CSR, MMIO unit	2	100000	0x1A6	0x8022	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.ANY_RFO.LLC_HIT_NO_OTHER_CORE_0	Offcore RFO requests satisfied by the LLC and not found in a sibling core	2	100000	0x1A6	0x122	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.ANY_RFO.LLC_HIT_OTHER_CORE_HIT_0	Offcore RFO requests satisfied by the LLC and HIT in a sibling core	2	100000	0x1A6	0x222	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.ANY_RFO.LLC_HIT_OTHER_CORE_HITM_0	Offcore RFO requests satisfied by the LLC  and HITM in a sibling core	2	100000	0x1A6	0x422	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.ANY_RFO.LOCAL_CACHE_0	Offcore RFO requests satisfied by the LLC	2	100000	0x1A6	0x722	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.ANY_RFO.LOCAL_CACHE_DRAM_0	Offcore RFO requests satisfied by the LLC or local DRAM	2	100000	0x1A6	0x2722	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.ANY_RFO.LOCAL_DRAM_0	Offcore RFO requests satisfied by the local DRAM	2	100000	0x1A6	0x2022	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.ANY_RFO.REMOTE_CACHE_0	Offcore RFO requests satisfied by a remote cache	2	100000	0x1A6	0x1822	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.ANY_RFO.REMOTE_CACHE_DRAM_0	Offcore RFO requests satisfied by a remote cache or remote DRAM	2	100000	0x1A6	0x5822	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.ANY_RFO.REMOTE_CACHE_HIT_0	Offcore RFO requests that HIT in a remote cache	2	100000	0x1A6	0x1022	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.ANY_RFO.REMOTE_CACHE_HITM_0	Offcore RFO requests that HITM in a remote cache	2	100000	0x1A6	0x822	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.ANY_RFO.REMOTE_DRAM_0	Offcore RFO requests satisfied by a remote DRAM	2	100000	0x1A6	0x4022	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.COREWB.ANY_CACHE_DRAM_0	Offcore writebacks to any cache or DRAM.	2	100000	0x1A6	0x7F08	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.COREWB.ANY_DRAM_0	Offcore writebacks to any DRAM	2	100000	0x1A6	0x6008	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.COREWB.ANY_LLC_MISS_0	Offcore writebacks that missed the LLC	2	100000	0x1A6	0xF808	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.COREWB.ANY_LOCATION_0	All offcore writebacks	2	100000	0x1A6	0xFF08	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.COREWB.IO_CSR_MMIO_0	Offcore writebacks to the IO, CSR, MMIO unit.	2	100000	0x1A6	0x8008	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.COREWB.LLC_HIT_NO_OTHER_CORE_0	Offcore writebacks to the LLC and not found in a sibling core	2	100000	0x1A6	0x108	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.COREWB.LLC_HIT_OTHER_CORE_HITM_0	Offcore writebacks to the LLC  and HITM in a sibling core	2	100000	0x1A6	0x408	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.COREWB.LOCAL_CACHE_0	Offcore writebacks to the LLC	2	100000	0x1A6	0x708	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.COREWB.LOCAL_CACHE_DRAM_0	Offcore writebacks to the LLC or local DRAM	2	100000	0x1A6	0x2708	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.COREWB.LOCAL_DRAM_0	Offcore writebacks to the local DRAM	2	100000	0x1A6	0x2008	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.COREWB.REMOTE_CACHE_0	Offcore writebacks to a remote cache	2	100000	0x1A6	0x1808	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.COREWB.REMOTE_CACHE_DRAM_0	Offcore writebacks to a remote cache or remote DRAM	2	100000	0x1A6	0x5808	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.COREWB.REMOTE_CACHE_HIT_0	Offcore writebacks that HIT in a remote cache	2	100000	0x1A6	0x1008	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.COREWB.REMOTE_CACHE_HITM_0	Offcore writebacks that HITM in a remote cache	2	100000	0x1A6	0x808	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.COREWB.REMOTE_DRAM_0	Offcore writebacks to a remote DRAM	2	100000	0x1A6	0x4008	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.DATA_IFETCH.ANY_CACHE_DRAM_0	Offcore code or data read requests satisfied by any cache or DRAM.	2	100000	0x1A6	0x7F77	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.DATA_IFETCH.ANY_DRAM_0	Offcore code or data read requests satisfied by any DRAM	2	100000	0x1A6	0x6077	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.DATA_IFETCH.ANY_LLC_MISS_0	Offcore code or data read requests that missed the LLC	2	100000	0x1A6	0xF877	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.DATA_IFETCH.ANY_LOCATION_0	All offcore code or data read requests	2	100000	0x1A6	0xFF77	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.DATA_IFETCH.IO_CSR_MMIO_0	Offcore code or data read requests satisfied by the IO, CSR, MMIO unit.	2	100000	0x1A6	0x8077	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.DATA_IFETCH.LLC_HIT_NO_OTHER_CORE_0	Offcore code or data read requests satisfied by the LLC and not found in a sibling core	2	100000	0x1A6	0x177	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.DATA_IFETCH.LLC_HIT_OTHER_CORE_HIT_0	Offcore code or data read requests satisfied by the LLC and HIT in a sibling core	2	100000	0x1A6	0x277	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.DATA_IFETCH.LLC_HIT_OTHER_CORE_HITM_0	Offcore code or data read requests satisfied by the LLC  and HITM in a sibling core	2	100000	0x1A6	0x477	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.DATA_IFETCH.LOCAL_CACHE_0	Offcore code or data read requests satisfied by the LLC	2	100000	0x1A6	0x777	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.DATA_IFETCH.LOCAL_CACHE_DRAM_0	Offcore code or data read requests satisfied by the LLC or local DRAM	2	100000	0x1A6	0x2777	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.DATA_IFETCH.LOCAL_DRAM_0	Offcore code or data read requests satisfied by the local DRAM	2	100000	0x1A6	0x2077	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.DATA_IFETCH.REMOTE_CACHE_0	Offcore code or data read requests satisfied by a remote cache	2	100000	0x1A6	0x1877	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.DATA_IFETCH.REMOTE_CACHE_DRAM_0	Offcore code or data read requests satisfied by a remote cache or remote DRAM	2	100000	0x1A6	0x5877	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.DATA_IFETCH.REMOTE_CACHE_HIT_0	Offcore code or data read requests that HIT in a remote cache	2	100000	0x1A6	0x1077	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.DATA_IFETCH.REMOTE_CACHE_HITM_0	Offcore code or data read requests that HITM in a remote cache	2	100000	0x1A6	0x877	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.DATA_IFETCH.REMOTE_DRAM_0	Offcore code or data read requests satisfied by a remote DRAM	2	100000	0x1A6	0x4077	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.DATA_IN.ANY_CACHE_DRAM_0	Offcore request = all data, response = any cache_dram	2	100000	0x1A6	0x7F33	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.DATA_IN.ANY_DRAM_0	Offcore request = all data, response = any DRAM	2	100000	0x1A6	0x6033	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.DATA_IN.ANY_LLC_MISS_0	Offcore request = all data, response = any LLC miss	2	100000	0x1A6	0xF833	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.DATA_IN.ANY_LOCATION_0	Offcore request = all data, response = any location	2	100000	0x1A6	0xFF33	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.DATA_IN.IO_CSR_MMIO_0	Offcore data reads, RFO's and prefetches satisfied by the IO, CSR, MMIO unit	2	100000	0x1A6	0x8033	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.DATA_IN.LLC_HIT_NO_OTHER_CORE_0	Offcore data reads, RFO's and prefetches statisfied by the LLC and not found in a sibling core	2	100000	0x1A6	0x133	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.DATA_IN.LLC_HIT_OTHER_CORE_HIT_0	Offcore data reads, RFO's and prefetches satisfied by the LLC and HIT in a sibling core	2	100000	0x1A6	0x233	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.DATA_IN.LLC_HIT_OTHER_CORE_HITM_0	Offcore data reads, RFO's and prefetches satisfied by the LLC  and HITM in a sibling core	2	100000	0x1A6	0x433	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.DATA_IN.LOCAL_CACHE_0	Offcore request = all data, response = local cache	2	100000	0x1A6	0x733	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.DATA_IN.LOCAL_CACHE_DRAM_0	Offcore request = all data, response = local cache or dram	2	100000	0x1A6	0x2733	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.DATA_IN.LOCAL_DRAM_0	Offcore data reads, RFO's and prefetches statisfied by the local DRAM.	2	100000	0x1A6	0x2033	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.DATA_IN.REMOTE_CACHE_0	Offcore request = all data, response = remote cache	2	100000	0x1A6	0x1833	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.DATA_IN.REMOTE_CACHE_DRAM_0	Offcore request = all data, response = remote cache or dram	2	100000	0x1A6	0x5833	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.DATA_IN.REMOTE_CACHE_HIT_0	Offcore data reads, RFO's and prefetches that HIT in a remote cache 	2	100000	0x1A6	0x1033	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.DATA_IN.REMOTE_CACHE_HITM_0	Offcore data reads, RFO's and prefetches that HITM in a remote cache	2	100000	0x1A6	0x833	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.DATA_IN.REMOTE_DRAM_0	Offcore data reads, RFO's and prefetches statisfied by the remote DRAM	2	100000	0x1A6	0x4033	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.DEMAND_DATA.ANY_CACHE_DRAM_0	Offcore demand data requests satisfied by any cache or DRAM	2	100000	0x1A6	0x7F03	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.DEMAND_DATA.ANY_DRAM_0	Offcore demand data requests satisfied by any DRAM	2	100000	0x1A6	0x6003	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.DEMAND_DATA.ANY_LLC_MISS_0	Offcore demand data requests that missed the LLC	2	100000	0x1A6	0xF803	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.DEMAND_DATA.ANY_LOCATION_0	All offcore demand data requests	2	100000	0x1A6	0xFF03	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.DEMAND_DATA.IO_CSR_MMIO_0	Offcore demand data requests satisfied by the IO, CSR, MMIO unit.	2	100000	0x1A6	0x8003	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.DEMAND_DATA.LLC_HIT_NO_OTHER_CORE_0	Offcore demand data requests satisfied by the LLC and not found in a sibling core	2	100000	0x1A6	0x103	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.DEMAND_DATA.LLC_HIT_OTHER_CORE_HIT_0	Offcore demand data requests satisfied by the LLC and HIT in a sibling core	2	100000	0x1A6	0x203	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.DEMAND_DATA.LLC_HIT_OTHER_CORE_HITM_0	Offcore demand data requests satisfied by the LLC  and HITM in a sibling core	2	100000	0x1A6	0x403	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.DEMAND_DATA.LOCAL_CACHE_0	Offcore demand data requests satisfied by the LLC	2	100000	0x1A6	0x703	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.DEMAND_DATA.LOCAL_CACHE_DRAM_0	Offcore demand data requests satisfied by the LLC or local DRAM	2	100000	0x1A6	0x2703	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.DEMAND_DATA.LOCAL_DRAM_0	Offcore demand data requests satisfied by the local DRAM	2	100000	0x1A6	0x2003	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.DEMAND_DATA.REMOTE_CACHE_0	Offcore demand data requests satisfied by a remote cache	2	100000	0x1A6	0x1803	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.DEMAND_DATA.REMOTE_CACHE_DRAM_0	Offcore demand data requests satisfied by a remote cache or remote DRAM	2	100000	0x1A6	0x5803	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.DEMAND_DATA.REMOTE_CACHE_HIT_0	Offcore demand data requests that HIT in a remote cache	2	100000	0x1A6	0x1003	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.DEMAND_DATA.REMOTE_CACHE_HITM_0	Offcore demand data requests that HITM in a remote cache	2	100000	0x1A6	0x803	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.DEMAND_DATA.REMOTE_DRAM_0	Offcore demand data requests satisfied by a remote DRAM	2	100000	0x1A6	0x4003	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.DEMAND_DATA_RD.ANY_CACHE_DRAM_0	Offcore demand data reads satisfied by any cache or DRAM.	2	100000	0x1A6	0x7F01	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.DEMAND_DATA_RD.ANY_DRAM_0	Offcore demand data reads satisfied by any DRAM	2	100000	0x1A6	0x6001	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.DEMAND_DATA_RD.ANY_LLC_MISS_0	Offcore demand data reads that missed the LLC	2	100000	0x1A6	0xF801	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.DEMAND_DATA_RD.ANY_LOCATION_0	All offcore demand data reads	2	100000	0x1A6	0xFF01	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.DEMAND_DATA_RD.IO_CSR_MMIO_0	Offcore demand data reads satisfied by the IO, CSR, MMIO unit	2	100000	0x1A6	0x8001	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.DEMAND_DATA_RD.LLC_HIT_NO_OTHER_CORE_0	Offcore demand data reads satisfied by the LLC and not found in a sibling core	2	100000	0x1A6	0x101	0	0	0	0	0
0xB7	0x1	OFFCORE_RESPONSE.DEMAND_DATA_RD.LLC_HIT_OTHER_CORE_HIT_0	Offcore demand data reads satisfied by the LLC and HIT in a sibling core	2	100000	0x1A6	0x201	0	0	0	0	0
